link_id,link_idx,fair,ref_W1,ref_W3,ref_W4,ref_median,ref_mean,ref_min,ref_max,lift,fold,speed,lanes,length
51675,31460,3,8,5,3,5.0,5.333333333333333,3,8,-2.0,0.6,11.18,1.0,82.01908077595628
51676,31461,7,8,8,7,8.0,7.666666666666667,7,8,-1.0,0.875,11.18,1.0,129.63977627102335
51677,31462,3,1,0,2,1.0,1.0,0,2,2.0,3.0,11.18,1.0,76.98504584441626
51678,31463,1,0,0,0,0.0,0.0,0,0,1.0,1.0,11.18,2.0,55.84044178036292
5168,31464,21,7,31,43,31.0,27.0,7,43,-10.0,0.6774193548387096,17.88,2.0,335.71127167393314
51682,31465,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,18.366197570158036
51684,31466,6,5,8,3,5.0,5.333333333333333,3,8,1.0,1.2,13.89,1.0,38.535783465203906
51686,31467,51,43,41,57,43.0,47.0,41,57,8.0,1.186046511627907,13.89,1.0,77.8128803882868
51687,31468,31,36,29,43,36.0,36.0,29,43,-5.0,0.8611111111111112,13.89,1.0,107.32736394789949
51689,31469,25,27,32,28,28.0,29.0,27,32,-3.0,0.8928571428571429,13.89,1.0,78.77077855295728
51693,31470,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,61.98022239745666
51699,31471,1,0,0,0,0.0,0.0,0,0,1.0,1.0,11.18,1.0,84.96624243165023
517,31472,20,19,15,15,15.0,16.333333333333332,15,19,5.0,1.3333333333333333,13.89,1.0,72.57963547786244
51700,31473,2,0,0,0,0.0,0.0,0,0,2.0,2.0,11.18,1.0,183.04096563461087
51704,31474,0,0,0,2,0.0,0.6666666666666666,0,2,0.0,0.0,8.94,1.0,141.68199465613105
51705,31475,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,99.34751861124514
51706,31476,1,1,0,1,1.0,0.6666666666666666,0,1,0.0,1.0,11.18,1.0,61.33042934216009
51707,31477,0,1,3,0,1.0,1.3333333333333333,0,3,-1.0,0.0,11.18,1.0,84.1650883536473
5171,31478,5,5,6,0,5.0,3.6666666666666665,0,6,0.0,1.0,13.89,2.0,70.45950077606646
51710,31479,1,4,2,3,3.0,3.0,2,4,-2.0,0.3333333333333333,8.94,2.0,67.77342915199576
51711,31480,1,6,1,5,5.0,4.0,1,6,-4.0,0.2,8.94,2.0,165.9031209849778
51712,31481,0,2,3,3,3.0,2.6666666666666665,2,3,-3.0,0.0,8.94,2.0,77.47769016705699
51713,31482,1,0,0,3,0.0,1.0,0,3,1.0,1.0,11.18,1.0,150.51338273331672
51714,31483,0,1,0,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,81.66151524202985
51715,31484,2,1,0,2,1.0,1.0,0,2,1.0,2.0,13.89,1.0,65.10762893962664
51716,31485,0,0,0,3,0.0,1.0,0,3,0.0,0.0,13.89,1.0,33.43668758093153
51719,31486,2,0,0,3,0.0,1.0,0,3,2.0,2.0,11.18,1.0,264.54462041350416
51720,31487,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,88.64485877870723
51721,31488,0,2,0,0,0.0,0.6666666666666666,0,2,0.0,0.0,13.89,1.0,92.85575831707429
51723,31489,0,0,0,0,0.0,0.0,0,0,0.0,0.0,2.24,1.0,81.38418659579943
51725,31490,0,0,0,0,0.0,0.0,0,0,0.0,0.0,2.24,1.0,166.6582819357571
51726,31491,1,0,0,0,0.0,0.0,0,0,1.0,1.0,2.24,1.0,32.65817999912838
51727,31492,0,1,0,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,52.17357807177598
51728,31493,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,2.0,32.52344591044029
5173,31494,2,0,0,3,0.0,1.0,0,3,2.0,2.0,13.89,1.0,253.7401816390648
51730,31495,78,54,63,79,63.0,65.33333333333333,54,79,15.0,1.2380952380952381,13.89,5.0,1605.5033393513866
51731,31496,107,162,108,148,148.0,139.33333333333334,108,162,-41.0,0.722972972972973,13.89,5.0,1197.7198025060297
51732,31497,2,3,2,3,3.0,2.6666666666666665,2,3,-1.0,0.6666666666666666,13.89,1.0,72.08765172654668
51733,31498,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,2.0,101.18944706102246
51734,31499,0,1,0,1,1.0,0.6666666666666666,0,1,-1.0,0.0,13.89,2.0,96.60285225606728
51736,31500,1,0,0,1,0.0,0.3333333333333333,0,1,1.0,1.0,13.89,1.0,113.67030495182462
51737,31501,3,1,2,3,2.0,2.0,1,3,1.0,1.5,13.89,1.0,72.0876517265467
51738,31502,3,3,2,3,3.0,2.6666666666666665,2,3,0.0,1.0,13.89,1.0,173.0184797433351
51739,31503,1,0,0,1,0.0,0.3333333333333333,0,1,1.0,1.0,13.89,1.0,113.67030495182462
5174,31504,2,5,9,7,7.0,7.0,5,9,-5.0,0.2857142857142857,13.89,2.0,70.45950077606646
51740,31505,1,0,2,1,1.0,1.0,0,2,0.0,1.0,11.18,2.0,85.04613249445445
51741,31506,1,0,1,0,0.0,0.3333333333333333,0,1,1.0,1.0,11.18,2.0,91.52046849685813
51742,31507,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,2.0,236.42254809768508
51743,31508,0,2,0,1,1.0,1.0,0,2,-1.0,0.0,11.18,2.0,103.09230892942334
51744,31509,6,19,10,8,10.0,12.333333333333334,8,19,-4.0,0.6,8.94,1.0,111.60652605466228
51746,31510,4,2,1,2,2.0,1.6666666666666667,1,2,2.0,2.0,8.94,1.0,252.03076459137097
51747,31511,8,18,8,10,10.0,12.0,8,18,-2.0,0.8,8.94,1.0,129.36963452136027
51748,31512,6,16,8,9,9.0,11.0,8,16,-3.0,0.6666666666666666,8.94,1.0,111.60652605466227
51749,31513,1,0,0,1,0.0,0.3333333333333333,0,1,1.0,1.0,8.94,1.0,118.28023068109272
51750,31514,0,1,1,0,1.0,0.6666666666666666,0,1,-1.0,0.0,8.94,1.0,175.97681270504955
51751,31515,6,3,6,7,6.0,5.333333333333333,3,7,0.0,1.0,8.94,1.0,66.0775563474046
51752,31516,5,19,9,9,9.0,12.333333333333334,9,19,-4.0,0.5555555555555556,8.94,1.0,129.3696345213603
51754,31517,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,52.92287646689326
51756,31518,2,0,0,0,0.0,0.0,0,0,2.0,2.0,13.89,1.0,80.50435824369073
51757,31519,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,162.67149697654887
51758,31520,2,1,3,0,1.0,1.3333333333333333,0,3,1.0,2.0,11.18,1.0,128.17112362704714
51759,31521,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,84.82171351701064
5176,31522,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,175.6709118404943
51760,31523,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,418.11242204258576
51761,31524,5,4,6,4,4.0,4.666666666666667,4,6,1.0,1.25,11.18,1.0,84.7447858188586
51762,31525,3,4,0,2,2.0,2.0,0,4,1.0,1.5,8.94,1.0,95.62800391208864
51763,31526,2,1,4,6,4.0,3.6666666666666665,1,6,-2.0,0.5,8.94,1.0,358.79430484162816
51764,31527,1,3,1,1,1.0,1.6666666666666667,1,3,0.0,1.0,8.94,1.0,70.42820329380791
51765,31528,142,149,117,180,149.0,148.66666666666666,117,180,-7.0,0.9530201342281879,17.88,5.0,171.26862942909688
51766,31529,104,111,83,130,111.0,108.0,83,130,-7.0,0.9369369369369369,17.88,5.0,95.32705155267013
51767,31530,3,4,6,3,4.0,4.333333333333333,3,6,-1.0,0.75,13.89,1.0,81.3062938005001
51768,31531,1,0,1,0,0.0,0.3333333333333333,0,1,1.0,1.0,13.89,2.0,278.57711095098637
51769,31532,2,2,0,0,0.0,0.6666666666666666,0,2,2.0,2.0,13.89,2.0,84.56551000900448
51770,31533,3,5,1,0,1.0,2.0,0,5,2.0,3.0,13.89,2.0,103.73179889659272
51771,31534,0,1,2,1,1.0,1.3333333333333333,1,2,-1.0,0.0,8.94,2.0,92.79712306065
51772,31535,0,1,4,2,2.0,2.3333333333333335,1,4,-2.0,0.0,8.94,2.0,97.18782366539638
51773,31536,0,0,2,2,2.0,1.3333333333333333,0,2,-2.0,0.0,8.94,2.0,93.55482109414659
51774,31537,0,0,1,3,1.0,1.3333333333333333,0,3,-1.0,0.0,8.94,2.0,55.67456197692439
51775,31538,2,1,0,4,1.0,1.6666666666666667,0,4,1.0,2.0,8.94,1.0,86.1540250515059
51776,31539,1,2,0,0,0.0,0.6666666666666666,0,2,1.0,1.0,8.94,1.0,88.5558341086245
51777,31540,3,1,0,2,1.0,1.0,0,2,2.0,3.0,8.94,1.0,199.36914308787973
51778,31541,3,3,0,3,3.0,2.0,0,3,0.0,1.0,8.94,1.0,94.06416978367086
51779,31542,5,2,1,1,1.0,1.3333333333333333,1,2,4.0,5.0,8.94,1.0,86.06505429140495
5178,31543,5,5,4,0,4.0,3.0,0,5,1.0,1.25,13.89,2.0,52.551156999031136
51780,31544,6,7,5,4,5.0,5.333333333333333,4,7,1.0,1.2,8.94,1.0,199.4780961376662
51781,31545,17,12,4,7,7.0,7.666666666666667,4,12,10.0,2.4285714285714284,8.94,2.0,226.4045881606806
51782,31546,1,4,2,7,4.0,4.333333333333333,2,7,-3.0,0.25,8.94,2.0,238.84942355621075
51785,31547,2,1,2,4,2.0,2.3333333333333335,1,4,0.0,1.0,8.94,2.0,235.25689584497894
51786,31548,1,3,0,4,3.0,2.3333333333333335,0,4,-2.0,0.3333333333333333,8.94,2.0,238.84942355621078
51787,31549,1,3,2,0,2.0,1.6666666666666667,0,3,-1.0,0.5,8.94,1.0,106.15209601053805
51788,31550,2,2,1,2,2.0,1.6666666666666667,1,2,0.0,1.0,13.89,1.0,105.77925807908909
51789,31551,1,1,2,3,2.0,2.0,1,3,-1.0,0.5,8.94,1.0,106.76934362911568
51790,31552,5,4,4,2,4.0,3.3333333333333335,2,4,1.0,1.25,8.94,1.0,107.23866547995014
51791,31553,4,1,1,4,1.0,2.0,1,4,3.0,4.0,8.94,2.0,251.41446882011815
51792,31554,2,3,1,1,1.0,1.6666666666666667,1,3,1.0,2.0,8.94,2.0,235.25689584497894
51793,31555,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,144.51772227374377
51799,31556,33,42,41,48,42.0,43.666666666666664,41,48,-9.0,0.7857142857142857,15.65,7.0,18.850767392265702
5180,31557,5,5,6,0,5.0,3.6666666666666665,0,6,0.0,1.0,13.89,2.0,76.40683656656948
51801,31558,477,440,472,455,455.0,455.6666666666667,440,472,22.0,1.0483516483516484,20.12,6.0,127.9286178299492
51803,31559,95,73,83,90,83.0,82.0,73,90,12.0,1.144578313253012,13.89,2.0,271.9316878431068
51808,31560,157,178,127,163,163.0,156.0,127,178,-6.0,0.9631901840490797,15.65,1.0,37.0253009080837
5181,31561,2,5,10,7,7.0,7.333333333333333,5,10,-5.0,0.2857142857142857,13.89,2.0,52.551156999031136
51811,31562,24,18,27,32,27.0,25.666666666666668,18,32,-3.0,0.8888888888888888,17.88,2.0,278.3263093945414
51817,31563,1,1,0,0,0.0,0.3333333333333333,0,1,1.0,1.0,13.89,1.0,41.11530083752609
51820,31564,6,4,7,4,4.0,5.0,4,7,2.0,1.5,13.41,3.0,11.308446254401698
51821,31565,138,100,124,146,124.0,123.33333333333333,100,146,14.0,1.1129032258064515,13.41,2.0,235.41325406496296
51822,31566,3,0,1,0,0.0,0.3333333333333333,0,1,3.0,3.0,11.18,1.0,35.26552518437963
51823,31567,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,90.55608240607727
51825,31568,0,0,1,1,1.0,0.6666666666666666,0,1,-1.0,0.0,13.89,1.0,387.3349290647312
5183,31569,6,9,8,0,8.0,5.666666666666667,0,9,-2.0,0.75,13.89,2.0,70.61392084392381
51837,31570,1,2,2,3,2.0,2.3333333333333335,2,3,-1.0,0.5,11.18,2.0,77.10054771991875
51839,31571,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,2.0,300.2917838517638
5184,31572,2,5,10,6,6.0,7.0,5,10,-4.0,0.3333333333333333,13.89,2.0,76.40683656656947
51840,31573,3,2,2,2,2.0,2.0,2,2,1.0,1.5,11.18,2.0,75.9581937827724
51841,31574,0,1,0,0,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,2.0,76.98107709064554
51842,31575,0,5,0,0,0.0,1.6666666666666667,0,5,0.0,0.0,11.18,2.0,334.0807087708957
51851,31576,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,58.50834162141461
51852,31577,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,132.82911585768855
51853,31578,0,0,3,1,1.0,1.3333333333333333,0,3,-1.0,0.0,13.89,1.0,74.2309130700503
51854,31579,0,3,8,6,6.0,5.666666666666667,3,8,-6.0,0.0,13.89,1.0,108.45048440402145
51855,31580,1,6,1,2,2.0,3.0,1,6,-1.0,0.5,13.89,1.0,102.88130966478934
51856,31581,0,2,3,3,3.0,2.6666666666666665,2,3,-3.0,0.0,13.89,1.0,47.31966631773046
51857,31582,8,5,2,8,5.0,5.0,2,8,3.0,1.6,11.18,1.0,98.70312854866533
51858,31583,14,10,9,11,10.0,10.0,9,11,4.0,1.4,11.18,1.0,50.99617854844257
5186,31584,0,0,2,3,2.0,1.6666666666666667,0,3,-2.0,0.0,11.18,2.0,87.63651876583361
51862,31585,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,66.72087744587881
51863,31586,1,1,0,0,0.0,0.3333333333333333,0,1,1.0,1.0,13.89,1.0,342.84785847706775
51867,31587,0,2,1,0,1.0,1.0,0,2,-1.0,0.0,13.89,1.0,76.86094826789247
51868,31588,0,2,1,0,1.0,1.0,0,2,-1.0,0.0,13.89,1.0,76.86094826789247
51869,31589,1,8,1,3,3.0,4.0,1,8,-2.0,0.3333333333333333,13.89,1.0,51.834338670787396
5187,31590,3,1,2,1,1.0,1.3333333333333333,1,2,2.0,3.0,11.18,2.0,88.08939071201264
51870,31591,1,0,1,1,1.0,0.6666666666666666,0,1,0.0,1.0,13.89,1.0,103.00216999837333
51871,31592,1,1,5,1,1.0,2.3333333333333335,1,5,0.0,1.0,13.89,1.0,296.2256091477264
51872,31593,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,104.75863689362508
51873,31594,0,2,0,0,0.0,0.6666666666666666,0,2,0.0,0.0,11.18,2.0,110.3358091305604
51874,31595,2,1,1,1,1.0,1.0,1,1,1.0,2.0,11.18,2.0,109.9703327574597
51876,31596,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,36.55234839542387
51878,31597,0,9,2,1,2.0,4.0,1,9,-2.0,0.0,11.18,1.0,571.4004985625756
51879,31598,2,0,1,0,0.0,0.3333333333333333,0,1,2.0,2.0,11.18,1.0,89.97914558131743
5188,31599,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,2.0,156.06532658073132
51881,31600,2,7,2,1,2.0,3.3333333333333335,1,7,0.0,1.0,11.18,1.0,571.4004985625756
51882,31601,1,6,1,0,1.0,2.3333333333333335,0,6,0.0,1.0,11.18,1.0,123.76915979395737
51886,31602,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,83.4775258066237
51887,31603,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,83.57037924439732
5189,31604,0,0,1,2,1.0,1.0,0,2,-1.0,0.0,11.18,2.0,156.06532658073132
51891,31605,1,0,0,0,0.0,0.0,0,0,1.0,1.0,11.18,1.0,421.96436927575235
51892,31606,5,3,0,0,0.0,1.0,0,3,5.0,5.0,11.18,1.0,358.48123310985454
51893,31607,2,2,3,1,2.0,2.0,1,3,0.0,1.0,11.18,1.0,79.98474133665373
51895,31608,0,1,3,2,2.0,2.0,1,3,-2.0,0.0,11.18,1.0,126.43999314105788
51896,31609,5,4,3,2,3.0,3.0,2,4,2.0,1.6666666666666667,11.18,1.0,78.47040738086554
51897,31610,2,0,1,0,0.0,0.3333333333333333,0,1,2.0,2.0,11.18,1.0,358.48123310985443
51899,31611,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,105.87284409259185
519,31612,3,1,2,2,2.0,1.6666666666666667,1,2,1.0,1.5,8.94,2.0,14.043941603471797
51900,31613,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,103.55571885902975
51901,31614,9,5,9,6,6.0,6.666666666666667,5,9,3.0,1.5,13.41,1.0,76.52324566633024
51902,31615,15,19,10,12,12.0,13.666666666666666,10,19,3.0,1.25,13.41,1.0,86.1457939754279
51904,31616,1,0,0,0,0.0,0.0,0,0,1.0,1.0,11.18,2.0,253.68076073136712
51905,31617,0,4,1,0,1.0,1.6666666666666667,0,4,-1.0,0.0,13.89,2.0,82.11163224360244
51906,31618,1,0,1,2,1.0,1.0,0,2,0.0,1.0,13.89,2.0,81.89331256347869
51907,31619,4,2,2,1,2.0,1.6666666666666667,1,2,2.0,2.0,13.89,2.0,72.0745529568082
51908,31620,0,0,2,0,0.0,0.6666666666666666,0,2,0.0,0.0,13.89,1.0,325.0009948631246
51909,31621,3,3,1,0,1.0,1.3333333333333333,0,3,2.0,3.0,13.89,2.0,71.44193052460133
5191,31622,223,198,194,216,198.0,202.66666666666666,194,216,25.0,1.1262626262626263,15.65,3.0,87.32264236204028
51910,31623,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,324.7454176415448
51911,31624,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,79.3602586414271
51912,31625,2,1,0,0,0.0,0.3333333333333333,0,1,2.0,2.0,13.89,2.0,73.63500541632277
51913,31626,4,2,2,1,2.0,1.6666666666666667,1,2,2.0,2.0,13.89,2.0,71.44193052460133
51914,31627,5,7,6,2,6.0,5.0,2,7,-1.0,0.8333333333333334,11.18,1.0,248.85482629799301
51915,31628,12,6,7,7,7.0,6.666666666666667,6,7,5.0,1.7142857142857142,11.18,1.0,82.12882973059256
51916,31629,2,7,1,0,1.0,2.6666666666666665,0,7,1.0,2.0,13.89,2.0,80.16338847077824
51917,31630,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,2.0,73.63500541632277
51918,31631,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,2.0,76.13985955582245
51919,31632,3,2,2,4,2.0,2.6666666666666665,2,4,1.0,1.5,13.89,2.0,77.0592605975509
51920,31633,0,2,0,2,2.0,1.3333333333333333,0,2,-2.0,0.0,13.89,1.0,325.1015873961322
51921,31634,1,3,2,4,3.0,3.0,2,4,-2.0,0.3333333333333333,13.89,1.0,79.07088967295815
51922,31635,0,0,0,3,0.0,1.0,0,3,0.0,0.0,8.94,2.0,117.57776869455282
51924,31636,15,10,7,6,7.0,7.666666666666667,6,10,8.0,2.142857142857143,11.18,2.0,120.31167028998821
51925,31637,1,1,3,3,3.0,2.3333333333333335,1,3,-2.0,0.3333333333333333,13.89,1.0,77.0326444900174
51926,31638,1,0,0,1,0.0,0.3333333333333333,0,1,1.0,1.0,13.89,1.0,133.71260325503377
51927,31639,1,3,4,5,4.0,4.0,3,5,-3.0,0.25,13.89,1.0,53.65228124814419
51928,31640,0,0,0,2,0.0,0.6666666666666666,0,2,0.0,0.0,13.89,1.0,133.71260325503377
51929,31641,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,95.68491220879933
5193,31642,7,4,4,9,4.0,5.666666666666667,4,9,3.0,1.75,11.18,1.0,462.10594630725757
51930,31643,0,0,2,0,0.0,0.6666666666666666,0,2,0.0,0.0,13.89,1.0,240.40453451399975
51931,31644,1,0,2,6,2.0,2.6666666666666665,0,6,-1.0,0.5,13.89,1.0,136.06367452864464
51932,31645,4,2,4,0,2.0,2.0,0,4,2.0,2.0,13.89,1.0,101.08622556000066
51933,31646,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,85.0755431529527
51935,31647,0,1,0,0,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,59.86677127137561
5194,31648,4,5,1,5,5.0,3.6666666666666665,1,5,-1.0,0.8,11.18,1.0,207.4811299403482
51940,31649,1,1,0,0,0.0,0.3333333333333333,0,1,1.0,1.0,11.18,1.0,73.29374739184455
51942,31650,7,8,2,4,4.0,4.666666666666667,2,8,3.0,1.75,13.89,1.0,139.70796851555826
51944,31651,5,6,8,1,6.0,5.0,1,8,-1.0,0.8333333333333334,13.89,1.0,303.2990461295975
51946,31652,29,29,19,27,27.0,25.0,19,29,2.0,1.0740740740740742,13.41,3.0,5.166244473484655
51948,31653,5,2,2,4,2.0,2.6666666666666665,2,4,3.0,2.5,13.89,1.0,43.83026795283088
5195,31654,2,1,0,2,1.0,1.0,0,2,1.0,2.0,13.89,1.0,115.37138838129013
51951,31655,56,73,55,65,65.0,64.33333333333333,55,73,-9.0,0.8615384615384616,13.41,3.0,108.47852965493817
51952,31656,0,2,2,1,2.0,1.6666666666666667,1,2,-2.0,0.0,13.89,1.0,300.92625644360345
51954,31657,7,9,9,6,9.0,8.0,6,9,-2.0,0.7777777777777778,15.65,2.0,12.68025538032912
51955,31658,13,12,15,11,12.0,12.666666666666666,11,15,1.0,1.0833333333333333,15.65,2.0,73.84935941895927
51956,31659,2,1,2,1,1.0,1.3333333333333333,1,2,1.0,2.0,13.89,1.0,90.82612138222744
51957,31660,17,10,8,10,10.0,9.333333333333334,8,10,7.0,1.7,15.65,2.0,12.68025538032912
51958,31661,82,76,64,79,76.0,73.0,64,79,6.0,1.0789473684210527,15.65,2.0,73.84935941895927
51959,31662,84,76,63,65,65.0,68.0,63,76,19.0,1.2923076923076924,15.65,2.0,83.91314500395472
5196,31663,3,0,0,2,0.0,0.6666666666666666,0,2,3.0,3.0,13.89,1.0,158.94114077030457
51960,31664,0,4,6,1,4.0,3.6666666666666665,1,6,-4.0,0.0,13.89,1.0,464.6116212928656
51961,31665,85,77,69,81,77.0,75.66666666666667,69,81,8.0,1.103896103896104,15.65,2.0,83.91314500395472
51962,31666,16,4,11,5,5.0,6.666666666666667,4,11,11.0,3.2,15.65,2.0,86.07547674821042
51963,31667,0,0,0,2,0.0,0.6666666666666666,0,2,0.0,0.0,13.89,1.0,299.47275707296006
51964,31668,85,77,61,86,77.0,74.66666666666667,61,86,8.0,1.103896103896104,15.65,2.0,44.08723788587751
51967,31669,69,76,65,88,76.0,76.33333333333333,65,88,-7.0,0.9078947368421053,15.65,4.0,53.799468848892246
51968,31670,4,8,5,7,7.0,6.666666666666667,5,8,-3.0,0.5714285714285714,13.89,1.0,99.3910673273632
51969,31671,94,99,53,84,84.0,78.66666666666667,53,99,10.0,1.119047619047619,15.65,1.0,62.91244973752569
5197,31672,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,331.32835879502073
51970,31673,64,72,64,78,72.0,71.33333333333333,64,78,-8.0,0.8888888888888888,15.65,3.0,84.25845051893084
51971,31674,84,85,46,82,82.0,71.0,46,85,2.0,1.024390243902439,15.65,3.0,11.119308891873663
51972,31675,70,72,42,65,65.0,59.666666666666664,42,72,5.0,1.0769230769230769,15.65,1.0,38.15840227371988
51975,31676,43,52,52,55,52.0,53.0,52,55,-9.0,0.8269230769230769,15.65,1.0,51.25174479389537
51976,31677,17,23,13,24,23.0,20.0,13,24,-6.0,0.7391304347826086,13.89,1.0,102.25892174530281
51978,31678,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,64.54638336061963
5198,31679,3,1,0,1,1.0,0.6666666666666666,0,1,2.0,3.0,13.89,1.0,83.59578996789415
51981,31680,0,2,0,0,0.0,0.6666666666666666,0,2,0.0,0.0,13.89,2.0,191.1409208281704
51982,31681,0,1,0,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,2.0,117.2722146861038
51987,31682,33,30,28,17,28.0,25.0,17,30,5.0,1.1785714285714286,11.18,2.0,460.617525704841
5199,31683,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,115.37138838129012
51990,31684,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,245.06722873729657
51991,31685,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,83.64786706456441
51994,31686,5,1,5,4,4.0,3.3333333333333335,1,5,1.0,1.25,6.71,2.0,112.12761013435761
51995,31687,9,5,3,8,5.0,5.333333333333333,3,8,4.0,1.8,8.94,2.0,72.40927870389923
51996,31688,18,23,14,16,16.0,17.666666666666668,14,23,2.0,1.125,8.94,1.0,99.795611368845
51997,31689,4,5,2,6,5.0,4.333333333333333,2,6,-1.0,0.8,8.94,2.0,105.48684452666741
51998,31690,0,0,0,0,0.0,0.0,0,0,0.0,0.0,8.94,2.0,47.96073615878595
52,31691,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,2.0,41.45874352942695
520,31692,5,6,2,4,4.0,4.0,2,6,1.0,1.25,8.94,2.0,98.70794641935215
52000,31693,6,3,0,5,3.0,2.6666666666666665,0,5,3.0,2.0,13.89,2.0,25.595110688354694
52001,31694,0,1,2,3,2.0,2.0,1,3,-2.0,0.0,13.89,2.0,53.63587302188933
52002,31695,1,1,0,0,0.0,0.3333333333333333,0,1,1.0,1.0,13.89,2.0,86.2407295785392
52003,31696,0,3,5,1,3.0,3.0,1,5,-3.0,0.0,13.89,1.0,181.58171439409796
52006,31697,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,224.73160964066693
52007,31698,6,5,2,1,2.0,2.6666666666666665,1,5,4.0,3.0,13.89,2.0,102.0019474315601
52008,31699,5,5,1,1,1.0,2.3333333333333335,1,5,4.0,5.0,13.89,2.0,6.32700026303541
5201,31700,4,1,0,2,1.0,1.0,0,2,3.0,4.0,13.89,1.0,60.71381290078463
52014,31701,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,127.97084427561495
52015,31702,2,1,0,0,0.0,0.3333333333333333,0,1,2.0,2.0,11.18,1.0,148.85738763333154
52016,31703,1,1,0,0,0.0,0.3333333333333333,0,1,1.0,1.0,11.18,1.0,124.92377662557685
52017,31704,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,59.344360757853735
52018,31705,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,226.35444639584568
5202,31706,2,0,0,0,0.0,0.0,0,0,2.0,2.0,13.89,1.0,83.59578996789415
52020,31707,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,42.18006735729679
52021,31708,0,2,0,0,0.0,0.6666666666666666,0,2,0.0,0.0,11.18,1.0,139.2396155701096
52022,31709,0,0,2,2,2.0,1.3333333333333333,0,2,-2.0,0.0,11.18,1.0,84.69642936998183
52023,31710,42,32,32,34,32.0,32.666666666666664,32,34,10.0,1.3125,13.89,1.0,149.71406926654362
52024,31711,57,51,50,48,50.0,49.666666666666664,48,51,7.0,1.14,13.89,1.0,81.77251665088193
52025,31712,0,3,0,2,2.0,1.6666666666666667,0,3,-2.0,0.0,11.18,1.0,82.59272091934311
52026,31713,6,8,1,0,1.0,3.0,0,8,5.0,6.0,11.18,1.0,139.2396155701096
52027,31714,1,3,1,5,3.0,3.0,1,5,-2.0,0.3333333333333333,11.18,1.0,216.17975808612135
52028,31715,5,7,2,4,4.0,4.333333333333333,2,7,1.0,1.25,11.18,2.0,31.468209826303482
5203,31716,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,20.61235226224533
